date,value,site_no,station_nm,lat,lon
2024-07-13,0.32,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-07-14,0.33,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-07-15,0.18,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-07-16,0.99,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-07-17,0.19,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-07-18,0.61,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-07-19,0.54,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-07-20,0.16,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-07-21,0.41,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-07-22,0.27,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-07-23,0.13,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-07-24,0.11,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-07-25,0.29,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-07-26,0.22,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-07-27,0.44,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-07-28,0.56,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-07-29,0.27,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-07-30,0.31,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-07-31,0.22,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-08-01,0.13,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-08-02,0.37,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-08-03,0.29,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-08-04,0.06,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-08-05,0.43,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-08-06,1.13,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-08-07,0.2,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-08-08,0.41,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-08-09,3.72,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-08-10,1.34,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-08-11,5.27,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-08-12,0.17,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-08-13,1.35,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-08-14,0.74,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-08-15,0.4,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-08-16,0.53,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-08-17,0.21,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-08-18,1.32,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-08-19,0.25,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-08-20,0.07,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-08-21,0.0,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-08-22,0.3,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-08-26,0.01,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-08-27,0.01,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-08-28,0.01,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-08-29,0.08,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-08-30,0.02,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-08-31,0.0,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-09-01,0.03,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-09-02,0.02,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-09-03,0.02,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-09-04,0.03,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-09-05,0.03,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-09-06,0.02,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-09-07,0.04,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-09-08,0.02,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-09-09,0.01,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-09-10,0.01,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-09-11,-0.01,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-09-12,0.0,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-09-13,0.04,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-09-14,0.01,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-09-15,0.01,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-09-16,0.03,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-09-17,0.01,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-09-18,0.03,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-09-19,0.0,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-09-20,0.03,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-09-21,0.01,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-09-22,0.01,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-09-23,0.02,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-09-24,0.01,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-09-25,-0.01,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-09-26,-0.01,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-09-27,0.02,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-09-28,0.01,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-09-29,0.02,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-09-30,-0.01,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738
2024-01-01,1.71,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-01-02,1.44,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-01-03,1.48,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-01-04,1.52,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-01-05,1.37,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-01-06,1.31,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-01-07,1.49,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-01-08,1.1,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-01-09,3.1,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-01-10,1.13,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-01-11,1.2,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-01-12,1.18,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-01-13,1.13,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-01-14,1.1,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-01-15,1.29,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-01-16,1.25,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-01-17,2.35,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-01-18,1.59,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-01-19,1.27,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-01-20,1.27,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-01-21,1.77,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-01-22,1.74,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-01-23,1.55,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-01-24,1.59,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-01-25,1.42,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-01-26,1.34,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-01-27,1.16,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-01-28,0.53,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-01-29,0.42,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-01-30,0.89,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-01-31,0.92,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-02-01,0.98,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-02-02,0.89,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-02-03,0.81,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-02-04,0.94,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-02-05,0.97,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-02-06,0.73,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-02-07,0.74,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-02-08,0.76,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-02-09,0.42,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-02-10,0.31,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-02-11,0.48,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-02-12,0.45,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-02-13,0.62,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-02-14,0.56,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-02-15,0.59,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-02-16,0.88,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-02-17,0.74,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-02-18,0.68,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-02-19,0.58,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-02-20,0.55,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-02-21,0.5,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-02-22,0.67,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-02-23,0.64,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-02-24,0.59,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-02-25,0.87,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-02-26,1.66,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-02-27,0.92,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-02-28,1.28,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-02-29,5.15,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-03-01,0.86,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-03-02,1.05,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-03-03,0.79,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-03-04,0.79,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-03-05,0.84,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-03-06,1.91,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-03-07,0.69,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-03-08,0.66,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-03-09,0.99,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-03-10,1.03,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-03-11,1.27,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-03-12,1.24,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-03-13,1.09,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-03-14,0.85,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-03-15,0.68,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-03-16,1.01,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-03-17,1.43,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-03-18,1.44,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-03-19,1.49,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-03-20,1.33,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-03-21,1.23,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-03-22,1.26,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-03-23,1.92,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-03-24,1.69,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-03-25,1.37,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-03-26,1.5,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-03-27,2.51,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-03-28,1.6,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-03-29,1.57,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-03-30,1.47,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-03-31,1.41,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-04-01,1.48,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-04-02,1.44,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-04-03,1.42,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-04-04,1.69,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-04-05,1.53,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-04-06,2.11,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-04-07,2.37,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-04-08,2.22,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-04-09,2.38,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-04-10,3.4,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-04-11,2.92,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-04-12,3.02,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-04-13,3.24,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-04-14,3.91,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-04-15,3.66,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-04-16,3.58,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-04-17,4.22,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-04-18,4.09,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-04-19,3.88,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-04-20,3.07,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-04-21,2.77,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-04-22,3.08,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-04-23,3.36,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-04-24,2.9,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-04-25,2.57,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-04-26,3.88,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-04-27,2.52,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-04-28,1.78,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-04-29,1.75,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-04-30,1.65,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-05-01,1.92,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-05-02,1.89,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-05-03,1.76,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-05-04,1.94,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-05-05,2.09,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-05-06,2.24,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-05-07,1.75,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-05-08,1.8,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-05-09,1.6,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-05-10,1.73,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-05-11,1.67,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-05-12,1.57,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-05-13,1.77,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-05-14,1.67,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-05-15,2.13,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
2024-05-16,1.89,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",44.7782222,-122.6777222
